0.56673E-01 0.97220E-02 0.97220E-02 304045119 0 0 13562 0.24244E+06 0.00000E+01 0.56673E-01 0.00000E+01 0.00000E+01 0
209 0.061397 0.0015521 22.779 495.88 0.058351
210 0.062218 0.0011712 20.544 500.63 0.057606
211 0.048341 0.00099653 21.8 545.8 0.060398
212 0.049794 0.00097629 20.223 522.7 0.061397
213 0.05122 0.0010638 21.298 535.74 0.062218
214 0.053224 0.0024983 11.661 115.47 0.048341
215 0.054541 0.0017068 15.685 204.27 0.049794
216 0.053081 0.00082612 23.497 904.7 0.05122
217 0.056364 0.0013659 26.553 702.47 0.053224
218 0.060442 0.001476 25.036 742.76 0.054541
219 0.061192 0.0012704 17.608 387.68 0.053081
220 0.058695 0.0016573 13.708 186.64 0.056364
221 0.06358 0.0025055 19.536 372.77 0.060442
222 0.060249 0.0010338 23.488 531.27 0.061192
223 0.055973 0.0016315 15.973 222.63 0.058695
224 0.055556 0.0013741 31.526 1148.4 0.06358
225 0.057013 0.0010902 19.414 661.23 0.060249
226 0.058311 0.0020205 16.489 247.33 0.055973
227 0.05525 0.0010808 19.787 484.04 0.055556
228 0.057165 0.0010408 21.634 563.77 0.057013
229 0.059833 0.0018622 19.601 351.5 0.058311
230 0.067576 0.0033949 15.65 274.01 0.05525
231 0.061208 0.0015243 20.6 627.01 0.057165
232 0.055294 0.0018369 17.606 203.85 0.059833
233 0.058163 0.0027942 40.19 1185.0 0.067576
234 0.05744 0.00098216 28.175 1388.7 0.061208
235 0.055132 0.0015306 18.792 330.46 0.055294
236 0.053344 0.0009011 38.432 1583.9 0.058163
237 0.055279 0.0010014 19.345 556.7 0.05744
238 0.057238 0.0026426 15.705 255.51 0.055132
239 0.055274 0.0014109 13.514 219.49 0.053344
240 0.054812 0.00092874 20.496 643.23 0.055279
241 0.05383 0.0017957 26.117 481.85 0.057238
242 0.050236 0.0010224 20.421 495.43 0.055274
243 0.050659 0.00071629 19.17 341.45 0.054812
244 0.059878 0.0025524 18.87 206.94 0.05383
245 0.055509 0.0012115 16.281 300.38 0.050236
246 0.055175 0.00083184 15.997 251.76 0.050659
247 0.054631 0.0014 24.113 403.11 0.059878
248 0.057389 0.0015238 17.461 300.44 0.055509
249 0.059921 0.0020886 17.057 323.48 0.055175
250 0.066039 0.0032902 14.497 174.14 0.054631
251 0.064935 0.0033065 21.242 543.9 0.057389
252 0.061085 0.0010598 39.435 2185.4 0.059921
253 0.06165 0.004757 28.184 600.47 0.066039
254 0.055013 0.001243 40.735 1820.1 0.064935
255 0.055103 0.0010467 19.629 394.99 0.061085
256 0.049951 0.0015582 43.649 1389.7 0.06165
257 0.050992 0.0011371 18.076 281.28 0.055013
258 0.051497 0.0012248 21.49 621.95 0.055103
259 0.050192 0.0014749 17.646 264.5 0.049951
260 0.049344 0.00092001 17.84 301.83 0.050992
261 0.047952 0.00065404 26.907 1144.4 0.051497
262 0.053327 0.0019757 16.623 210.81 0.050192
263 0.055194 0.0015237 14.916 189.25 0.049344
264 0.054611 0.00099777 15.431 312.25 0.047952
265 0.052893 0.001273 20.958 320.76 0.053327
266 0.056463 0.0012084 22.086 523.09 0.055194
267 0.057695 0.0010824 20.671 555.58 0.054611
268 0.061199 0.0020943 13.614 223.94 0.052893
269 0.060319 0.0014551 17.122 414.2 0.056463
270 0.066254 0.0018377 21.225 542.08 0.057695
271 0.056396 0.0014425 19.358 345.3 0.061199
272 0.058026 0.0014519 19.299 335.26 0.060319
273 0.060501 0.0014777 31.381 1430.0 0.066254
274 0.057827 0.0026388 14.47 296.84 0.056396
275 0.060512 0.0033328 20.017 505.83 0.058026
276 0.057471 0.0011997 27.632 1187.6 0.060501
277 0.062431 0.0020939 25.814 664.78 0.057827
278 0.061154 0.0023372 44.062 1891.4 0.060512
279 0.059865 0.0012537 23.618 750.69 0.057471
280 0.054609 0.0017501 18.973 317.26 0.062431
281 0.054483 0.0011654 30.575 1196.7 0.061154
282 0.056144 0.00117 23.692 940.73 0.059865
283 0.058489 0.0018594 18.129 349.23 0.054609
284 0.059863 0.0019591 17.111 260.27 0.054483
285 0.057638 0.0011683 23.577 633.67 0.056144
286 0.05803 0.0020477 17.983 250.31 0.058489
287 0.060522 0.0018373 26.182 764.46 0.059863
288 0.057374 0.0013749 22.933 777.21 0.057638
289 0.055904 0.0014458 19.961 320.4 0.05803
290 0.057297 0.0014796 24.286 767.95 0.060522
291 0.058671 0.0012984 27.112 1246.4 0.057374
292 0.059474 0.0028884 14.63 249.34 0.055904
293 0.060374 0.0021778 20.659 495.64 0.057297
294 0.060703 0.0013758 25.037 800.32 0.058671
295 0.061236 0.0024041 27.473 795.75 0.059474
296 0.05513 0.0010217 28.857 1015.5 0.060374
297 0.058217 0.0010936 25.642 1053.4 0.060703
298 0.062779 0.0025607 22.208 543.08 0.061236
299 0.062753 0.0031866 14.826 178.37 0.05513
300 0.059878 0.00093131 21.252 696.06 0.058217
301 0.056411 0.0023313 23.073 332.25 0.062779
302 0.054748 0.0011736 40.624 1874.2 0.062753
303 0.059637 0.0018952 17.597 498.95 0.059878
304 0.071552 0.0097025 23.378 547.23 0.056411
305 0.061436 0.0020284 17.149 400.49 0.054748
306 0.06139 0.00125 35.954 1496.7 0.059637
307 0.05712 0.0017856 76.708 3016.1 0.071552
308 0.057073 0.0014856 26.414 634.09 0.061436
309 0.055693 0.0011327 23.037 561.88 0.06139
310 0.053925 0.0015741 17.684 278.1 0.05712
311 0.054521 0.0011191 20.824 416.68 0.057073
312 0.053662 0.00071093 23.01 640.62 0.055693
313 0.055709 0.0016951 16.513 318.27 0.053925
314 0.056114 0.0011451 16.421 267.13 0.054521
315 0.056602 0.0015553 14.989 373.76 0.053662
316 0.05528 0.0015528 17.212 219.84 0.055709
317 0.054267 0.0015147 16.326 275.35 0.056114
318 0.054723 0.00081417 31.087 1599.2 0.056602
319 0.055319 0.0018495 15.89 207.68 0.05528
320 0.054614 0.0015658 22.33 612.93 0.054267
321 0.056661 0.0011486 16.832 399.1 0.054723
322 0.058894 0.0023639 18.912 350.32 0.055319
323 0.058538 0.0022702 22.937 556.83 0.054614
324 0.057993 0.00096392 22.934 718.54 0.056661
325 0.049537 0.0013271 22.706 407.32 0.058894
326 0.0528 0.0021151 31.025 1058.2 0.058538
327 0.050442 0.00077326 18.805 468.83 0.057993
328 0.058229 0.0016895 15.155 151.46 0.049537
329 0.058353 0.0013516 32.046 993.77 0.0528
330 0.059425 0.0013381 17.344 326.76 0.050442
331 0.061135 0.0035967 16.413 256.49 0.058229
332 0.059432 0.0016277 18.53 435.39 0.058353
333 0.056276 0.0010215 25.475 1139.9 0.059425
334 0.053758 0.0014394 33.28 870.08 0.061135
335 0.055618 0.0011364 21.91 499.71 0.059432
336 0.056862 0.0011756 20.536 635.06 0.056276
337 0.05621 0.0014056 15.146 220.9 0.053758
338 0.058191 0.0014755 16.346 319.53 0.055618
339 0.059887 0.0014747 23.391 967.22 0.056862
340 0.058868 0.0025718 14.146 178.55 0.05621
341 0.054822 0.00099336 20.285 404.37 0.058191
342 0.056122 0.0010719 27.86 1449.9 0.059887
343 0.054375 0.0020601 24.714 618.23 0.058868
344 0.051599 0.00091989 14.496 228.34 0.054822
345 0.052626 0.00078657 21.608 727.29 0.056122
346 0.059995 0.0020894 21.432 435.2 0.054375
347 0.061611 0.0020107 14.262 194.83 0.051599
348 0.062029 0.0017409 16.91 320.1 0.052626
349 0.059628 0.0019155 19.701 353.55 0.059995
350 0.063422 0.0018431 26.109 749.4 0.061611
351 0.061464 0.0016294 31.753 1248.9 0.062029
352 0.057391 0.0022205 18.172 243.36 0.059628
353 0.060072 0.0023912 23.25 613.48 0.063422
354 0.056933 0.00092801 29.992 1614.6 0.061464
355 0.046263 0.0009154 21.886 505.53 0.057391
356 0.049256 0.0012539 31.844 959.06 0.060072
357 0.048504 0.00068036 18.442 401.98 0.056933
<lo_statistics>
<cumulated_time> 35.898007999999805 </cumulated_time>
</lo_statistics>
